hour,day_of_year,irradiance_W_m2,ambient_temp_C,panel_temp_C,humidity_percent,wind_speed_m_s,voltage_V,current_A,power_W,condition
6.71,288,148.86,27.74,32.93,61.07,1.11,376.06,0.342,124.38,falla_panel
6.55,281,112.6,33.12,36.47,66.18,0.19,367.33,0.973,339.98,suciedad
14.04,189,1000.0,32.19,64.66,21.23,0.81,343.38,8.311,2847.99,normal
11.5,66,928.98,23.29,52.96,36.93,0.93,353.3,6.562,2350.5,suciedad
6.4,298,79.18,32.8,34.71,50.17,15.0,372.81,0.59,202.49,suciedad
14.17,249,1000.0,20.72,49.18,43.24,0.81,19.76,2.801,54.65,falla_inversor
6.16,76,29.88,30.59,33.77,81.89,0.82,375.84,0.232,107.79,normal
17.02,137,682.05,35.86,56.15,75.14,3.48,350.59,1.561,536.94,falla_panel
10.29,164,898.83,32.29,60.91,63.81,5.88,347.35,7.543,2634.55,normal
6.56,233,164.89,25.63,27.91,43.66,1.47,376.83,0.311,125.41,falla_panel
14.24,255,975.84,23.01,53.49,69.05,6.25,353.62,8.456,2987.67,normal
11.57,294,902.15,15.83,44.17,79.05,1.25,360.56,8.18,2947.55,normal
19.63,170,87.64,26.86,29.82,61.64,0.66,376.27,0.712,269.32,suciedad
13.62,317,914.43,18.31,51.41,74.91,1.2,350.99,5.792,2061.38,suciedad
9.85,174,860.89,20.24,46.2,72.44,2.82,358.79,7.82,2805.02,normal
15.93,345,729.92,17.86,41.9,60.02,1.37,362.57,4.307,1531.39,sombreado_parcial
9.8,18,687.79,22.24,44.52,41.85,3.35,365.27,6.11,2226.89,normal
18.66,70,325.26,24.83,33.98,72.2,0.81,370.02,2.97,1102.33,normal
11.25,338,852.02,26.64,54.48,34.48,3.62,351.03,7.215,2520.48,normal
13.7,116,1000.0,21.4,52.4,74.56,1.28,352.45,8.934,3146.13,normal
6.71,80,130.61,31.42,36.81,76.32,1.83,369.6,0.429,166.33,sombreado_parcial
11.97,15,877.34,23.75,54.11,77.55,2.45,351.68,7.778,2719.25,normal
17.65,176,561.0,20.27,38.03,53.1,3.48,366.71,4.964,1815.51,normal
17.28,269,578.88,26.36,44.03,33.47,0.82,366.2,1.982,718.24,falla_panel
9.14,119,715.3,36.78,60.71,26.98,5.42,346.38,6.078,2108.69,normal
9.17,299,591.81,27.01,47.6,72.04,3.84,359.89,2.973,1071.76,sombreado_parcial
17.44,188,586.23,22.82,39.82,82.04,0.8,366.74,1.767,633.44,falla_panel
19.03,57,185.0,15.84,20.94,65.56,11.06,382.18,1.593,618.49,normal
7.34,199,294.56,23.68,33.9,30.09,3.28,370.39,2.668,945.11,normal
12.3,17,887.84,26.41,53.96,85.44,1.81,350.25,3.681,1299.62,sombreado_parcial
10.72,288,842.68,22.67,47.58,89.24,0.51,356.1,3.331,1197.04,sombreado_parcial
18.19,55,394.1,15.01,28.13,50.34,2.29,377.09,1.574,573.87,sombreado_parcial
7.17,269,237.54,19.9,28.33,61.64,0.54,377.04,1.324,499.7,sombreado_parcial
8.96,303,559.98,33.73,50.73,74.41,1.68,355.3,1.73,604.14,falla_panel
16.53,87,674.44,33.6,54.77,71.55,1.58,352.47,6.076,2114.97,normal
6.72,318,151.63,19.68,23.55,87.75,3.82,381.04,1.103,412.44,suciedad
12.9,29,908.16,29.04,55.77,28.04,0.64,353.24,7.849,2766.8,normal
12.19,22,934.09,17.93,46.37,60.65,5.18,358.7,8.237,2964.32,normal
10.68,321,802.55,33.43,58.62,68.44,1.18,350.02,6.791,2391.89,normal
11.52,285,906.5,26.47,52.59,82.31,1.76,355.3,7.893,2831.63,normal
13.42,48,930.65,30.7,59.14,81.19,4.44,342.44,6.322,2176.99,suciedad
8.26,5,408.96,14.71,27.62,88.46,2.95,374.49,3.752,1414.16,normal
14.01,250,967.98,29.07,61.11,55.85,1.1,342.25,8.302,2854.06,normal
17.28,163,618.26,24.95,43.81,78.15,1.46,362.74,5.326,1936.72,normal
16.64,202,729.25,30.11,51.03,49.91,1.09,353.1,6.381,2261.35,normal
8.15,101,461.33,30.49,44.59,49.56,2.71,363.48,3.465,1244.24,suciedad
8.09,71,452.46,25.39,38.68,37.73,1.21,364.81,3.052,1137.13,suciedad
9.75,163,830.47,21.4,48.18,77.28,3.88,358.34,6.249,2221.45,suciedad
11.06,173,987.67,29.68,60.04,89.01,2.6,344.69,5.609,1921.51,sombreado_parcial
11.72,141,1000.0,24.64,51.82,37.94,0.47,355.66,5.812,2083.47,sombreado_parcial
15.52,138,880.92,19.76,52.83,23.93,1.11,352.92,7.559,2690.25,normal
6.79,66,174.06,19.48,25.13,77.09,0.75,378.97,0.684,248.62,sombreado_parcial
6.49,198,114.08,16.14,19.84,63.42,1.48,383.53,1.088,406.72,normal
11.49,328,846.71,21.94,46.09,87.18,2.18,27.21,4.742,130.11,falla_inversor
15.76,228,845.83,31.62,55.85,37.66,2.12,29.91,0.861,27.74,falla_inversor
8.71,281,552.96,26.07,43.21,24.97,4.21,361.34,1.108,407.73,falla_panel
14.98,172,988.57,21.82,53.22,54.47,0.63,357.98,8.192,2990.05,normal
9.64,316,662.75,29.83,51.59,25.98,8.78,357.92,5.653,2013.59,normal
18.41,40,302.05,20.01,29.8,38.33,1.26,374.9,1.018,393.5,falla_panel
18.54,7,258.89,25.57,31.88,28.82,1.07,372.64,1.788,662.47,suciedad
10.16,174,878.52,23.92,47.62,35.69,3.47,358.12,6.849,2420.67,suciedad
9.22,151,715.41,29.67,51.88,27.43,4.91,357.46,6.122,2195.39,normal
11.76,211,1000.0,15.54,45.99,86.77,1.43,364.27,6.692,2425.35,suciedad
9.37,302,640.47,19.9,38.02,39.5,4.12,363.7,4.072,1485.76,sombreado_parcial
15.41,86,855.29,15.17,43.14,51.07,6.46,365.44,7.615,2791.01,normal
17.56,253,523.86,23.44,37.45,82.9,4.37,367.59,1.578,551.97,falla_panel
15.42,21,765.96,32.27,57.13,67.41,0.1,347.83,6.676,2331.81,normal
17.54,257,559.67,21.97,37.34,63.26,5.27,370.51,2.582,946.44,sombreado_parcial
11.56,33,863.49,21.94,49.12,69.39,4.47,357.25,7.681,2738.49,normal
8.19,260,466.19,30.23,46.2,78.02,3.32,362.6,1.971,706.94,sombreado_parcial
16.33,234,753.44,31.41,54.45,81.44,4.28,353.93,6.55,2307.11,normal
11.05,3,802.81,24.47,52.09,64.98,11.65,354.93,7.14,2525.07,normal
15.4,347,773.9,29.11,56.17,82.3,1.69,353.63,3.196,1140.03,sombreado_parcial
9.79,308,696.38,18.54,40.66,57.48,0.21,364.82,6.319,2313.34,normal
7.14,227,257.72,33.27,42.13,39.41,1.85,361.53,1.871,671.29,suciedad
19.9,284,16.79,37.89,40.01,81.61,0.14,369.58,0.035,47.25,normal
8.19,70,448.79,28.13,42.97,57.9,1.05,362.46,0.468,163.12,falla_panel
19.84,313,41.62,12.49,14.45,83.43,2.65,390.37,0.322,136.88,normal
19.68,364,105.4,21.65,24.16,22.81,1.11,379.67,0.703,247.25,sombreado_parcial
17.11,254,594.69,28.68,44.73,47.83,3.47,361.46,5.176,1906.52,normal
15.23,144,963.3,22.47,50.49,86.35,5.18,356.42,8.406,2987.93,normal
14.09,24,891.47,32.63,64.07,37.48,1.64,340.66,6.099,2073.04,suciedad
18.13,234,440.97,28.53,42.79,85.91,6.91,360.92,3.897,1403.57,normal
10.05,333,729.08,20.76,43.18,86.77,0.25,0.71,0.066,59.84,falla_inversor
12.55,175,1000.0,25.19,58.34,81.75,5.5,348.07,8.566,2981.25,normal
14.67,332,843.08,19.64,44.86,59.46,5.29,362.0,2.905,1047.01,falla_panel
11.76,325,868.04,23.9,51.91,65.29,1.17,357.03,3.368,1224.2,sombreado_parcial
11.98,357,861.6,21.67,48.71,80.87,1.06,362.37,4.881,1766.47,sombreado_parcial
10.62,159,943.47,32.05,62.22,74.31,1.09,345.0,7.888,2725.84,normal
13.9,348,856.53,37.7,63.96,64.11,5.0,342.09,7.294,2499.9,normal
17.91,348,395.49,16.41,27.32,88.76,5.35,373.03,3.574,1363.11,normal
8.82,286,590.51,13.46,30.68,68.0,1.2,375.12,3.561,1303.37,sombreado_parcial
19.08,18,188.59,23.53,28.25,88.28,2.69,376.58,1.044,411.19,sombreado_parcial
15.65,44,798.41,15.89,40.84,24.02,0.45,364.24,5.314,1940.76,suciedad
17.53,155,607.17,25.28,41.92,29.73,1.9,362.61,0.996,388.25,falla_panel
13.79,355,882.5,29.49,55.2,51.6,15.0,350.06,7.81,2759.3,normal
16.91,231,675.7,33.96,55.28,46.94,0.52,351.89,5.817,2072.24,normal
6.23,316,40.79,26.21,27.29,74.79,8.84,379.11,0.467,147.77,normal
17.46,225,556.36,23.84,41.51,31.24,5.22,364.26,3.753,1396.44,suciedad
6.56,217,115.58,13.13,16.67,88.33,10.75,389.48,1.037,415.18,normal
18.46,56,342.25,25.16,39.63,42.05,0.59,368.67,1.612,601.54,sombreado_parcial
19.89,31,27.53,25.43,26.48,50.02,0.72,378.41,0.212,94.36,normal
10.12,357,755.19,28.83,51.86,39.23,0.05,356.92,6.338,2277.88,normal
8.94,59,611.43,20.75,40.01,60.56,3.87,363.84,2.413,885.63,sombreado_parcial
16.72,353,590.33,22.39,42.37,24.1,3.1,364.08,5.148,1896.94,normal
9.54,235,763.15,16.13,39.91,30.48,0.59,365.07,6.563,2379.05,normal
18.12,107,422.18,11.25,25.47,72.21,4.7,380.53,2.178,799.12,sombreado_parcial
7.44,191,371.77,18.35,30.56,33.06,1.07,370.41,3.546,1290.28,normal
7.76,18,341.97,15.58,25.83,36.49,0.44,381.57,3.024,1190.68,normal
19.71,226,48.25,27.02,28.69,75.51,1.65,376.39,0.077,66.42,sombreado_parcial
15.43,167,923.85,21.89,53.16,26.53,0.29,354.12,3.884,1403.28,sombreado_parcial
17.86,71,440.65,21.77,35.91,50.62,0.92,368.07,4.05,1480.8,normal
10.54,362,750.44,19.09,41.07,21.61,1.39,368.08,3.042,1129.19,sombreado_parcial
15.47,54,801.95,5.6,30.19,44.28,5.73,375.76,3.328,1205.4,sombreado_parcial
14.32,245,1000.0,34.05,62.13,68.93,4.72,343.97,8.514,2928.19,normal
14.44,350,889.27,19.0,46.99,26.31,1.75,354.91,6.704,2360.35,suciedad
15.56,76,807.65,22.53,49.73,82.18,3.87,355.81,4.674,1643.79,sombreado_parcial
14.06,35,929.38,16.27,43.3,83.66,2.52,357.97,8.469,3049.49,normal
12.01,267,958.17,30.83,61.0,27.35,1.25,346.06,5.281,1842.2,sombreado_parcial
9.86,317,707.77,25.86,49.46,89.35,3.88,357.95,3.059,1067.15,sombreado_parcial
16.76,300,591.58,20.04,40.17,40.83,3.45,367.01,1.644,634.64,falla_panel
9.17,121,705.29,22.65,46.61,25.89,2.9,357.76,5.103,1828.4,suciedad
15.69,324,711.06,35.07,54.49,20.35,2.89,350.72,6.176,2153.67,normal
9.27,25,621.11,24.56,44.73,48.6,3.45,361.07,5.649,2030.93,normal
14.75,160,1000.0,23.91,52.9,64.09,1.46,352.4,2.799,993.21,falla_panel
16.46,84,722.3,19.35,40.43,43.25,6.1,362.03,5.462,1985.41,suciedad
9.06,114,654.65,13.63,35.32,78.57,0.53,368.95,5.586,2084.38,normal
6.84,223,209.97,24.04,30.84,70.16,6.46,375.25,1.872,719.91,normal
7.83,166,447.61,26.95,42.03,44.51,1.26,362.9,3.656,1297.15,suciedad
14.48,191,1000.0,31.6,61.45,71.4,0.4,344.9,6.729,2317.14,suciedad
17.89,175,514.44,11.51,29.8,85.83,2.75,374.4,4.614,1738.93,normal
6.63,1,125.2,18.25,23.19,26.52,1.41,386.4,0.546,198.9,sombreado_parcial
16.28,229,792.42,21.52,47.61,41.43,5.07,358.77,6.792,2444.94,normal
10.78,86,884.83,24.98,51.01,52.43,1.69,355.74,7.685,2753.17,normal
12.7,62,971.64,24.13,56.25,54.86,3.31,349.17,8.091,2835.13,normal
19.0,320,214.61,24.27,30.5,57.95,1.11,375.72,1.32,522.4,sombreado_parcial
10.65,206,927.31,27.45,55.51,41.04,0.71,351.21,7.265,2523.63,suciedad
12.51,105,1000.0,19.58,51.77,66.71,1.47,351.09,8.71,3046.88,normal
6.19,318,44.98,30.6,32.89,65.16,2.8,375.5,0.338,115.25,normal
7.14,291,265.39,27.6,34.62,60.45,3.21,370.64,0.457,179.38,falla_panel
9.62,250,747.42,23.08,49.52,27.96,2.59,357.78,6.236,2232.22,normal
6.39,13,85.76,34.61,40.01,53.39,13.28,364.47,0.503,192.54,suciedad
14.84,163,1000.0,34.34,66.5,44.94,3.52,341.47,6.874,2371.58,suciedad
11.97,43,930.28,30.6,60.31,54.37,8.04,347.78,8.091,2798.14,normal
13.67,111,1000.0,6.89,38.63,84.53,0.38,364.12,9.265,3359.18,normal
8.45,205,556.07,34.47,49.53,53.64,0.19,357.74,1.698,600.35,falla_panel
10.14,256,832.49,29.77,55.95,20.98,1.12,350.38,4.356,1525.75,sombreado_parcial
15.29,307,799.5,37.04,62.17,50.72,0.44,342.63,6.989,2409.86,normal
19.51,144,136.28,32.42,35.82,77.45,2.24,373.07,0.339,120.38,falla_panel
6.71,146,194.15,34.47,40.07,74.6,2.2,363.81,1.666,623.72,normal
18.47,301,328.17,30.27,36.96,55.94,2.57,369.11,2.939,1100.28,normal
14.08,164,1000.0,33.09,62.7,37.48,4.1,341.71,5.982,2060.44,sombreado_parcial
13.89,169,1000.0,36.96,69.6,52.56,10.66,335.43,3.46,1171.44,sombreado_parcial
13.0,298,938.58,26.3,58.23,59.46,6.32,350.55,7.924,2791.11,normal
6.97,233,216.88,15.57,20.93,89.99,0.38,383.17,2.012,757.09,normal
7.26,271,277.41,23.16,32.1,65.09,1.24,376.14,1.063,418.81,sombreado_parcial
14.41,60,933.48,27.34,58.16,68.6,0.89,347.67,3.856,1340.91,sombreado_parcial
10.77,296,820.72,25.45,50.32,54.4,0.58,355.04,1.591,554.21,falla_panel
18.84,235,265.28,17.52,26.83,44.81,2.36,376.74,2.563,942.68,normal
11.69,165,1000.0,15.21,46.41,76.91,2.42,358.67,6.021,2152.82,sombreado_parcial
8.01,194,498.58,20.55,37.92,54.65,0.77,368.96,4.35,1640.21,normal
16.01,234,812.64,29.85,53.32,89.63,3.73,353.27,0.979,350.08,falla_panel
10.11,183,849.91,34.48,59.38,52.0,3.96,346.72,7.262,2505.5,normal
13.36,333,871.94,30.5,58.17,24.76,0.06,349.87,3.182,1130.38,sombreado_parcial
15.77,232,861.01,31.34,58.4,67.78,1.51,349.38,2.933,1001.45,falla_panel
18.6,361,262.43,24.52,32.63,23.26,6.63,372.19,1.844,662.13,suciedad
17.09,107,648.06,14.55,35.66,37.54,2.2,372.92,3.451,1277.45,sombreado_parcial
15.47,223,877.24,22.27,48.29,44.76,1.28,354.79,6.026,2121.01,suciedad
15.51,80,834.17,23.45,47.46,71.76,0.88,359.47,0.908,304.72,falla_panel
19.24,234,150.42,22.02,25.97,54.6,0.84,378.83,1.043,394.08,suciedad
10.14,184,888.13,25.33,52.5,22.01,0.32,354.88,4.868,1711.89,sombreado_parcial
6.02,185,16.81,27.65,27.75,63.18,5.1,377.6,0.034,34.69,sombreado_parcial
9.81,134,821.37,30.12,57.69,48.8,0.27,349.47,6.924,2407.11,normal
9.05,220,652.83,23.33,44.89,84.53,1.04,357.53,5.822,2074.49,normal
15.27,288,821.48,13.58,40.05,54.97,0.14,366.16,7.455,2684.2,normal
14.87,364,827.86,22.1,48.31,69.63,4.56,359.94,7.09,2558.85,normal
14.31,202,1000.0,25.26,55.86,35.32,0.12,349.47,6.121,2116.79,sombreado_parcial
6.23,146,50.81,32.34,32.64,73.27,1.11,374.73,0.532,181.39,normal
16.2,324,717.37,21.59,42.22,70.47,2.56,362.94,6.34,2303.06,normal
10.53,127,908.15,28.08,55.41,83.29,1.58,349.92,7.784,2755.56,normal
15.31,135,909.26,26.74,55.09,22.37,0.99,350.27,7.825,2747.95,normal
13.79,114,1000.0,25.26,54.78,51.33,0.97,349.67,8.98,3141.88,normal
10.8,264,865.52,30.58,57.88,67.54,4.8,348.9,2.951,1013.06,falla_panel
7.88,64,441.95,21.03,34.55,26.66,10.95,369.68,3.604,1327.06,suciedad
7.32,135,349.33,21.55,31.87,48.74,1.28,372.38,3.209,1194.51,normal
17.64,41,488.14,24.93,41.93,85.95,0.12,362.55,4.376,1571.66,normal
18.86,296,232.88,21.16,24.75,50.52,0.11,380.9,1.474,546.75,sombreado_parcial
15.1,3,828.86,28.05,53.37,88.98,4.27,350.51,3.936,1362.55,sombreado_parcial
7.45,194,326.1,20.72,27.38,23.98,2.41,378.92,2.978,1144.43,normal
11.63,110,1000.0,26.36,57.97,70.25,4.59,349.69,8.775,3051.7,normal
16.21,221,820.16,24.4,51.17,60.67,3.59,356.15,7.125,2514.51,normal
16.92,4,573.23,26.29,42.18,55.04,7.14,361.72,5.29,1865.04,normal
7.66,244,397.06,22.24,32.82,87.96,6.51,373.05,3.658,1355.45,normal
6.0,166,0.0,22.97,20.42,29.08,4.66,386.96,0.07,6.09,suciedad
15.97,26,697.73,25.58,47.48,82.72,1.93,356.23,1.624,570.28,falla_panel
10.99,17,840.2,26.21,51.96,68.39,1.11,354.75,7.439,2627.61,normal
9.56,216,766.74,24.97,48.52,38.13,2.12,355.43,5.127,1803.05,suciedad
6.18,92,53.37,35.23,36.35,83.12,2.09,10.35,0.189,2.79,falla_inversor
13.56,31,954.31,19.06,47.42,50.05,2.83,358.64,7.041,2519.82,suciedad
17.92,205,474.0,24.61,41.13,77.0,0.62,363.41,3.728,1348.95,suciedad
19.41,207,140.68,15.56,20.36,47.22,3.2,382.9,0.41,168.76,falla_panel
13.92,107,1000.0,27.23,56.71,79.57,1.83,350.39,8.552,3023.48,normal
13.2,146,1000.0,18.31,48.51,64.56,2.9,355.65,9.046,3225.54,normal
7.19,101,259.39,23.33,30.13,29.87,0.82,33.7,0.258,8.16,falla_inversor
13.68,318,888.44,22.77,52.64,65.48,1.71,357.22,7.705,2756.09,normal
11.32,241,952.82,26.69,57.53,33.39,0.71,346.54,7.338,2538.14,suciedad
14.5,247,954.01,21.68,51.31,48.83,6.25,352.33,6.357,2256.36,suciedad
11.44,163,1000.0,21.43,55.24,31.92,2.01,348.24,8.677,3019.12,normal
9.36,173,755.29,33.62,59.4,21.54,0.76,346.37,3.568,1229.97,sombreado_parcial
7.33,35,278.96,26.71,35.08,34.83,0.13,372.14,1.62,626.17,sombreado_parcial
10.41,284,788.62,21.63,45.66,57.55,3.38,362.27,6.973,2550.72,normal
7.35,359,267.78,23.49,31.32,53.71,0.72,374.84,2.441,900.12,normal
8.48,358,433.84,34.87,47.0,55.1,13.69,359.5,1.894,678.62,sombreado_parcial
19.82,21,39.29,23.59,27.42,37.34,2.29,380.25,0.341,148.93,normal
12.22,308,938.66,20.86,48.69,67.96,1.02,356.52,8.296,2965.21,normal
13.45,163,1000.0,20.89,53.44,69.3,3.22,354.1,8.611,3040.65,normal
18.23,97,407.51,21.71,35.48,45.06,0.97,374.02,2.819,1071.63,suciedad
19.94,307,0.73,21.43,21.0,81.68,5.15,386.27,0.087,3.95,falla_panel
14.16,339,888.93,17.32,47.82,65.08,1.11,356.08,3.198,1128.85,sombreado_parcial
17.37,55,535.63,18.25,32.65,69.91,13.33,371.57,4.788,1763.53,normal
10.58,333,783.73,20.02,44.4,39.41,2.79,18.67,0.326,5.93,falla_inversor
10.28,127,880.09,28.55,55.32,20.04,5.58,350.05,7.879,2747.46,normal
11.64,193,1000.0,22.71,55.4,80.58,0.23,354.31,8.97,3140.87,normal
15.42,243,891.87,23.76,52.16,77.57,1.28,353.34,7.841,2778.31,normal
15.55,349,742.73,32.62,53.24,28.62,4.01,352.77,6.537,2313.0,normal
10.41,88,849.67,32.77,61.18,46.19,3.19,343.79,7.309,2476.58,normal
7.86,336,360.25,23.31,35.29,66.29,0.65,368.73,3.379,1222.12,normal
14.85,215,984.72,21.21,50.43,65.65,1.32,355.45,8.639,3073.62,normal
7.8,92,391.97,19.81,31.54,80.22,0.92,374.16,2.186,832.62,sombreado_parcial
14.1,303,893.95,29.16,55.14,29.82,2.85,350.56,7.493,2633.92,normal
15.71,235,862.4,23.77,50.47,50.1,1.27,357.21,4.248,1481.05,sombreado_parcial
15.81,184,887.85,22.68,50.65,26.81,1.11,354.83,3.176,1125.18,sombreado_parcial
16.55,38,674.36,20.12,40.69,47.27,0.7,360.97,5.962,2132.98,normal
18.22,139,413.64,20.38,32.63,21.06,1.58,372.33,2.985,1106.93,suciedad
13.0,195,1000.0,26.92,55.75,82.88,0.65,349.84,8.742,3052.53,normal
16.22,15,674.88,17.11,38.7,56.89,9.86,369.96,5.962,2194.86,normal
14.67,257,907.0,30.97,56.43,79.49,0.5,351.94,7.793,2744.69,normal
8.61,135,606.54,21.8,40.8,24.19,7.34,366.98,4.317,1588.93,suciedad
6.36,1,39.26,24.1,22.63,35.92,1.68,383.66,0.41,126.94,suciedad
9.98,49,720.11,16.98,39.56,38.16,1.42,367.05,3.159,1163.32,sombreado_parcial
12.2,96,1000.0,24.93,56.17,47.07,0.79,351.26,8.608,3014.46,normal
14.64,201,1000.0,23.03,54.89,76.2,3.03,353.46,8.595,3019.06,normal
17.9,26,396.26,24.7,38.38,47.06,3.47,368.45,1.986,721.37,sombreado_parcial
8.75,343,521.62,33.83,51.7,34.33,1.89,353.58,0.531,174.23,falla_panel
7.76,235,413.4,26.07,36.57,24.55,0.17,366.18,2.494,943.17,sombreado_parcial
19.49,349,132.75,20.23,24.29,25.56,7.52,376.9,1.202,448.5,normal
7.51,244,358.93,20.73,34.97,73.2,11.79,368.83,3.256,1177.12,normal
12.7,358,920.09,28.57,57.5,51.14,1.69,347.65,7.988,2737.66,normal
14.2,327,895.01,32.79,59.51,70.83,2.85,347.02,4.691,1607.5,sombreado_parcial
13.58,351,868.34,26.69,53.71,67.76,1.8,352.48,7.742,2724.38,normal
7.2,51,261.41,29.13,36.73,29.48,1.17,372.34,2.318,851.95,normal
6.8,81,195.48,28.66,33.0,30.0,0.24,373.52,0.789,280.94,sombreado_parcial
7.48,36,283.87,33.51,43.69,72.87,1.83,360.75,2.469,927.51,normal
14.2,67,931.08,13.3,43.28,70.49,5.12,365.38,5.115,1890.13,sombreado_parcial
13.62,129,1000.0,29.0,58.25,46.46,0.05,347.95,5.773,2006.22,sombreado_parcial
9.27,155,749.94,30.9,54.2,25.42,2.62,353.39,6.485,2293.31,normal
14.93,245,933.33,16.97,45.28,20.85,6.38,361.67,2.69,979.56,falla_panel
17.48,111,556.48,19.69,34.67,40.17,0.74,370.89,2.7,994.11,sombreado_parcial
6.58,168,117.62,19.9,21.45,20.65,0.61,386.2,1.075,405.58,normal
12.97,142,1000.0,20.63,49.98,36.11,4.44,355.1,7.685,2756.12,suciedad
15.65,356,734.18,22.11,44.97,49.37,0.88,361.29,4.796,1757.42,suciedad
9.53,197,781.43,26.46,50.19,28.5,0.64,354.27,5.455,1940.04,suciedad
10.31,109,839.67,30.19,54.99,27.3,1.42,352.21,4.665,1633.16,sombreado_parcial
14.59,79,938.89,31.49,60.24,82.75,1.5,347.34,7.905,2749.21,normal
18.57,161,337.43,19.97,31.64,60.98,6.22,373.86,3.056,1152.47,normal
17.34,19,488.52,19.93,35.73,85.41,2.89,369.94,2.295,822.75,sombreado_parcial
14.16,127,1000.0,32.89,65.65,44.21,1.56,341.03,8.336,2831.6,normal
16.22,205,788.78,28.88,53.19,67.4,2.29,353.98,4.969,1762.12,suciedad
11.11,29,836.94,25.5,54.06,34.33,9.24,353.63,7.476,2611.86,normal
14.97,207,979.73,27.84,58.98,63.28,0.36,345.3,6.023,2077.89,sombreado_parcial
12.53,280,970.25,24.82,54.41,29.07,0.7,351.51,8.411,2939.59,normal
8.66,151,620.88,28.15,47.69,20.15,9.85,357.72,2.43,886.47,sombreado_parcial
15.82,240,821.06,22.98,46.77,85.21,9.46,360.64,5.112,1868.68,suciedad
13.79,266,999.55,26.61,57.39,58.84,0.59,351.65,4.114,1460.68,sombreado_parcial
11.02,182,982.89,15.94,47.3,84.89,0.47,359.67,8.62,3090.85,normal
18.76,105,295.42,20.87,31.02,43.37,1.64,374.56,2.641,991.56,normal
6.29,236,65.33,20.94,22.36,42.95,0.15,380.97,0.562,217.34,suciedad
10.42,173,928.33,22.75,55.86,48.05,3.19,354.4,2.659,938.19,falla_panel
6.8,158,190.78,19.44,25.14,69.42,0.24,378.02,1.723,648.31,normal
16.73,172,744.27,21.8,42.54,59.61,0.18,360.83,6.688,2391.2,normal
15.83,311,745.28,15.91,41.02,84.77,1.99,366.22,6.549,2408.48,normal
10.64,157,962.88,28.29,59.29,21.78,9.5,346.4,1.111,409.49,falla_panel
15.46,258,841.77,24.5,51.16,69.57,1.67,356.68,7.553,2664.98,normal
11.54,164,1000.0,14.77,45.32,43.12,1.32,363.56,8.623,3143.52,normal
16.59,147,736.97,19.99,43.61,32.62,15.0,361.78,6.589,2362.11,normal
12.36,154,1000.0,27.02,60.7,55.73,2.28,347.0,6.467,2236.89,suciedad
11.77,38,895.51,21.74,50.03,55.35,1.41,355.33,3.126,1084.83,falla_panel
19.09,131,221.13,20.82,25.52,29.59,1.46,379.65,2.0,771.18,normal
9.51,358,617.27,24.55,38.66,34.13,0.65,366.77,5.537,2014.82,normal
7.69,255,375.5,27.06,39.37,48.57,2.15,368.27,2.185,809.7,sombreado_parcial
14.18,208,1000.0,16.38,46.15,48.62,1.73,358.81,8.688,3129.24,normal
19.57,95,81.17,28.3,30.69,42.23,0.95,373.25,0.817,273.62,normal
11.29,348,826.93,20.2,44.83,30.4,0.52,360.77,2.302,843.88,falla_panel
6.87,327,185.22,24.89,29.36,20.31,1.12,377.18,0.406,168.07,falla_panel
10.75,171,973.81,24.79,54.07,87.92,2.13,16.54,7.583,126.38,falla_inversor
13.08,250,1000.0,21.84,52.08,86.04,0.18,351.91,8.913,3144.6,normal
8.27,190,501.47,18.86,35.69,53.86,0.5,372.19,4.569,1697.46,normal
15.21,199,957.1,23.29,54.06,89.65,8.85,347.95,7.368,2566.52,suciedad
19.97,221,3.6,34.75,33.05,67.16,2.35,369.75,0.084,24.0,normal
12.32,24,876.68,16.83,42.62,24.82,0.2,367.59,7.589,2818.66,normal
10.97,244,926.08,35.15,64.66,28.24,3.54,338.82,7.75,2626.52,normal
11.61,324,863.77,23.44,52.01,84.13,0.19,5.62,6.722,38.19,falla_inversor
7.61,128,390.16,25.21,38.96,64.1,4.03,365.44,2.731,1006.23,suciedad
18.37,93,368.12,18.48,28.48,79.02,4.16,372.11,3.283,1225.87,normal
11.81,300,895.4,20.37,49.84,82.88,3.16,354.4,7.761,2751.09,normal
11.42,133,1000.0,21.98,50.57,51.36,3.95,356.24,7.665,2724.24,suciedad
15.24,55,795.77,18.73,43.29,23.4,0.28,364.13,6.212,2284.94,suciedad
12.19,158,1000.0,23.75,55.73,33.18,3.89,353.02,3.532,1254.88,sombreado_parcial
15.08,29,789.5,22.56,44.11,24.66,0.44,361.1,6.946,2467.09,normal
6.86,211,188.46,36.1,45.13,33.21,1.24,357.17,1.581,565.99,normal
17.39,154,615.69,18.0,39.23,48.74,8.58,366.58,3.734,1372.44,sombreado_parcial
19.17,293,151.03,25.62,31.31,28.27,2.1,376.76,0.266,136.57,falla_panel
15.08,222,921.61,26.49,53.84,31.67,10.27,355.65,8.235,2925.93,normal
19.36,115,197.95,18.58,24.66,51.21,0.28,382.29,1.171,478.13,sombreado_parcial
8.12,158,475.42,29.12,45.16,43.81,1.95,358.12,4.171,1538.29,normal
12.68,259,1000.0,22.61,52.18,52.74,0.19,353.79,8.518,3005.72,normal
14.43,251,964.51,10.05,39.92,50.04,2.98,366.29,8.472,3095.1,normal
